source_year,source_file,30KT短径,30KT長径,30KT長径方向,50KT短径,50KT長径,50KT長径方向,上陸,中心気圧,台風名,台風番号,年,日,時（UTC）,最大風速,月,経度,緯度,階級
2019,table2019.csv,90,150,1,30,60,2,0,975,HALONG,1923,2019,7,18,70,11,153.0,25.5,5
2019,table2019.csv,90,150,2,30,60,2,0,980,HALONG,1923,2019,8,0,65,11,154.8,26.8,5
2019,table2019.csv,90,150,2,30,60,2,0,990,HALONG,1923,2019,8,6,55,11,157.0,28.1,4
2019,table2019.csv,90,120,2,0,0,0,0,994,HALONG,1923,2019,8,12,45,11,158.6,29.6,3
2019,table2019.csv,90,120,2,0,0,0,0,1000,HALONG,1923,2019,8,18,35,11,159.7,30.7,3
2019,table2019.csv,0,0,0,0,0,0,0,1004,HALONG,1923,2019,9,0,0,11,160.8,31.2,6
2019,table2019.csv,0,0,0,0,0,0,0,1006,HALONG,1923,2019,9,6,0,11,162.7,31.9,6
2019,table2019.csv,0,0,0,0,0,0,0,1008,HALONG,1923,2019,9,12,0,11,164.7,32.3,6
2019,table2019.csv,0,0,0,0,0,0,0,1008,HALONG,1923,2019,9,18,0,11,166.6,32.4,6
2019,table2019.csv,0,0,0,0,0,0,0,1008,HALONG,1923,2019,10,0,0,11,168.4,32.5,6
2019,table2019.csv,0,0,0,0,0,0,0,1008,HALONG,1923,2019,10,6,0,11,170.2,32.7,6
2019,table2019.csv,0,0,0,0,0,0,0,1006,NAKRI,1924,2019,4,0,0,11,113.7,12.7,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,NAKRI,1924,2019,4,6,0,11,114.0,13.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,NAKRI,1924,2019,4,12,0,11,114.2,13.4,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,NAKRI,1924,2019,4,18,0,11,114.4,13.5,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,NAKRI,1924,2019,5,0,0,11,114.8,13.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,NAKRI,1924,2019,5,6,0,11,115.3,13.7,2
2019,table2019.csv,0,0,0,0,0,0,0,1000,NAKRI,1924,2019,5,12,0,11,115.8,13.7,2
2019,table2019.csv,180,240,7,0,0,0,0,998,NAKRI,1924,2019,5,18,35,11,116.0,13.5,3
2019,table2019.csv,180,240,7,0,0,0,0,996,NAKRI,1924,2019,6,0,35,11,116.2,13.4,3
2019,table2019.csv,180,240,7,0,0,0,0,994,NAKRI,1924,2019,6,6,40,11,116.4,13.2,3
2019,table2019.csv,180,240,7,0,0,0,0,994,NAKRI,1924,2019,6,12,40,11,116.6,13.2,3
2019,table2019.csv,210,270,7,0,0,0,0,992,NAKRI,1924,2019,6,18,45,11,116.8,13.3,3
2019,table2019.csv,210,270,7,0,0,0,0,990,NAKRI,1924,2019,7,0,50,11,116.9,13.2,4
2019,table2019.csv,210,270,7,60,90,3,0,985,NAKRI,1924,2019,7,6,55,11,117.0,13.0,4
2019,table2019.csv,210,270,7,60,90,3,0,980,NAKRI,1924,2019,7,12,60,11,117.2,12.8,4
2019,table2019.csv,210,270,7,60,90,3,0,980,NAKRI,1924,2019,7,18,60,11,117.0,12.6,4
2019,table2019.csv,210,210,9,60,90,3,0,980,NAKRI,1924,2019,8,0,60,11,117.1,12.5,4
2019,table2019.csv,180,180,9,60,90,3,0,975,NAKRI,1924,2019,8,6,65,11,116.4,12.6,5
2019,table2019.csv,180,180,9,60,90,3,0,975,NAKRI,1924,2019,8,12,65,11,115.7,12.5,5
2019,table2019.csv,180,180,9,60,90,3,0,980,NAKRI,1924,2019,8,18,60,11,115.3,12.5,4
2019,table2019.csv,180,180,9,60,90,3,0,980,NAKRI,1924,2019,9,0,60,11,114.6,12.4,4
2019,table2019.csv,180,180,9,60,60,9,0,980,NAKRI,1924,2019,9,6,60,11,113.7,12.4,4
2019,table2019.csv,180,180,9,30,60,3,0,980,NAKRI,1924,2019,9,12,55,11,113.1,12.3,4
2019,table2019.csv,180,180,9,30,60,3,0,985,NAKRI,1924,2019,9,18,55,11,112.4,12.4,4
2019,table2019.csv,180,180,9,30,60,3,0,985,NAKRI,1924,2019,10,0,55,11,111.5,12.3,4
2019,table2019.csv,150,150,9,30,60,3,0,985,NAKRI,1924,2019,10,6,55,11,110.8,12.5,4
2019,table2019.csv,120,120,9,0,0,0,0,990,NAKRI,1924,2019,10,12,50,11,110.1,12.6,4
2019,table2019.csv,60,60,9,0,0,0,0,996,NAKRI,1924,2019,10,18,40,11,109.5,12.8,3
2019,table2019.csv,0,0,0,0,0,0,0,1002,NAKRI,1924,2019,11,0,0,11,109.0,13.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,NAKRI,1924,2019,11,6,0,11,107.8,13.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,FENGSHEN,1925,2019,9,18,0,11,173.4,12.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,FENGSHEN,1925,2019,10,0,0,11,171.9,13.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,FENGSHEN,1925,2019,10,6,0,11,170.5,13.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,FENGSHEN,1925,2019,10,12,0,11,169.5,13.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,FENGSHEN,1925,2019,10,18,0,11,168.9,13.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,FENGSHEN,1925,2019,11,0,0,11,168.2,13.5,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,FENGSHEN,1925,2019,11,6,0,11,166.6,14.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,FENGSHEN,1925,2019,11,12,0,11,165.4,14.1,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,FENGSHEN,1925,2019,11,18,0,11,164.1,14.7,2
2019,table2019.csv,60,60,9,0,0,0,0,1000,FENGSHEN,1925,2019,12,0,35,11,162.5,14.8,3
2019,table2019.csv,60,60,9,0,0,0,0,1000,FENGSHEN,1925,2019,12,6,35,11,161.1,15.4,3
2019,table2019.csv,60,60,9,0,0,0,0,1000,FENGSHEN,1925,2019,12,12,35,11,159.6,16.2,3
2019,table2019.csv,90,90,9,0,0,0,0,998,FENGSHEN,1925,2019,12,18,40,11,158.0,16.8,3
2019,table2019.csv,90,90,9,0,0,0,0,998,FENGSHEN,1925,2019,13,0,40,11,156.0,17.2,3
2019,table2019.csv,90,90,9,0,0,0,0,998,FENGSHEN,1925,2019,13,6,40,11,154.5,16.9,3
2019,table2019.csv,90,120,7,0,0,0,0,996,FENGSHEN,1925,2019,13,12,45,11,153.2,16.7,3
2019,table2019.csv,90,120,7,0,0,0,0,992,FENGSHEN,1925,2019,13,18,50,11,151.8,16.7,4
2019,table2019.csv,90,120,7,0,0,0,0,992,FENGSHEN,1925,2019,14,0,50,11,149.9,16.8,4
2019,table2019.csv,90,120,8,0,0,0,0,992,FENGSHEN,1925,2019,14,6,50,11,148.2,16.9,4
2019,table2019.csv,90,120,8,30,30,9,0,990,FENGSHEN,1925,2019,14,12,55,11,146.4,17.3,4
2019,table2019.csv,90,120,8,30,30,9,0,985,FENGSHEN,1925,2019,14,18,60,11,145.0,18.1,4
2019,table2019.csv,100,120,8,55,55,9,0,975,FENGSHEN,1925,2019,15,0,75,11,143.7,19.1,5
2019,table2019.csv,100,120,8,55,55,9,0,965,FENGSHEN,1925,2019,15,6,85,11,142.7,20.1,5
2019,table2019.csv,100,120,8,55,55,9,0,965,FENGSHEN,1925,2019,15,12,85,11,142.2,21.1,5
2019,table2019.csv,100,120,8,55,55,9,0,965,FENGSHEN,1925,2019,15,18,85,11,142.5,22.4,5
2019,table2019.csv,100,150,7,55,55,9,0,965,FENGSHEN,1925,2019,16,0,85,11,143.2,23.7,5
2019,table2019.csv,100,150,7,60,60,9,0,965,FENGSHEN,1925,2019,16,6,85,11,144.7,24.9,5
2019,table2019.csv,100,150,7,60,60,9,0,965,FENGSHEN,1925,2019,16,12,85,11,146.7,25.9,5
2019,table2019.csv,100,150,7,55,55,9,0,970,FENGSHEN,1925,2019,16,18,80,11,149.2,26.6,5
2019,table2019.csv,100,150,7,40,40,9,0,980,FENGSHEN,1925,2019,17,0,70,11,152.2,26.9,5
2019,table2019.csv,70,120,7,30,30,9,0,990,FENGSHEN,1925,2019,17,6,60,11,155.2,26.9,4
2019,table2019.csv,0,0,0,0,0,0,0,1004,FENGSHEN,1925,2019,17,12,0,11,156.7,26.2,6
2019,table2019.csv,0,0,0,0,0,0,0,1008,FENGSHEN,1925,2019,17,18,0,11,157.8,25.0,6
2019,table2019.csv,0,0,0,0,0,0,0,1014,FENGSHEN,1925,2019,18,0,0,11,158.5,24.0,6
2019,table2019.csv,0,0,0,0,0,0,0,1004,KALMAEGI,1926,2019,9,18,0,11,136.0,14.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KALMAEGI,1926,2019,10,0,0,11,135.7,14.1,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KALMAEGI,1926,2019,10,6,0,11,135.5,13.9,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KALMAEGI,1926,2019,10,12,0,11,135.2,13.7,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,10,18,0,11,134.9,13.5,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KALMAEGI,1926,2019,11,0,0,11,134.5,13.4,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,11,6,0,11,133.9,13.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KALMAEGI,1926,2019,11,12,0,11,133.3,12.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,11,18,0,11,132.9,12.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KALMAEGI,1926,2019,12,0,0,11,132.6,11.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,12,6,0,11,132.0,11.7,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KALMAEGI,1926,2019,12,12,0,11,131.1,12.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,12,18,0,11,130.1,12.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,13,0,0,11,129.2,12.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,13,6,0,11,128.4,12.8,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,13,12,0,11,128.5,13.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,13,18,0,11,128.6,13.2,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,14,0,0,11,128.7,14.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KALMAEGI,1926,2019,14,6,0,11,127.6,15.8,2
2019,table2019.csv,150,240,7,0,0,0,0,1000,KALMAEGI,1926,2019,14,12,35,11,127.6,16.4,3
2019,table2019.csv,150,240,7,0,0,0,0,1000,KALMAEGI,1926,2019,14,18,35,11,127.2,16.9,3
2019,table2019.csv,150,210,8,0,0,0,0,1000,KALMAEGI,1926,2019,15,0,35,11,126.6,17.3,3
2019,table2019.csv,150,210,8,0,0,0,0,1000,KALMAEGI,1926,2019,15,6,35,11,126.2,16.9,3
2019,table2019.csv,150,210,8,0,0,0,0,1000,KALMAEGI,1926,2019,15,12,35,11,126.3,16.8,3
2019,table2019.csv,150,210,8,0,0,0,0,1000,KALMAEGI,1926,2019,15,18,35,11,126.4,16.6,3
2019,table2019.csv,120,180,8,0,0,0,0,1000,KALMAEGI,1926,2019,16,0,35,11,126.7,16.2,3
2019,table2019.csv,120,180,8,0,0,0,0,1000,KALMAEGI,1926,2019,16,6,35,11,126.6,15.9,3
2019,table2019.csv,90,150,1,0,0,0,0,1000,KALMAEGI,1926,2019,16,12,35,11,126.3,16.2,3
2019,table2019.csv,90,150,1,0,0,0,0,1000,KALMAEGI,1926,2019,16,18,35,11,126.0,16.3,3
2019,table2019.csv,90,150,1,0,0,0,0,1000,KALMAEGI,1926,2019,17,0,35,11,125.5,16.5,3
2019,table2019.csv,90,150,1,0,0,0,0,998,KALMAEGI,1926,2019,17,6,40,11,124.9,16.7,3
2019,table2019.csv,90,150,1,0,0,0,0,996,KALMAEGI,1926,2019,17,12,45,11,124.0,17.0,3
2019,table2019.csv,90,150,1,0,0,0,0,996,KALMAEGI,1926,2019,17,18,45,11,123.6,17.3,3
2019,table2019.csv,90,150,1,0,0,0,0,992,KALMAEGI,1926,2019,18,0,50,11,123.3,17.6,4
2019,table2019.csv,90,120,1,50,50,9,0,985,KALMAEGI,1926,2019,18,6,60,11,123.1,18.1,4
2019,table2019.csv,90,120,1,50,50,9,0,980,KALMAEGI,1926,2019,18,12,65,11,122.9,18.8,5
2019,table2019.csv,90,90,9,40,40,9,0,975,KALMAEGI,1926,2019,18,18,70,11,122.7,19.1,5
2019,table2019.csv,90,90,9,40,40,9,0,975,KALMAEGI,1926,2019,19,0,70,11,122.6,19.2,5
2019,table2019.csv,90,90,9,40,40,9,0,975,KALMAEGI,1926,2019,19,6,70,11,122.6,19.5,5
2019,table2019.csv,90,90,9,40,40,9,0,975,KALMAEGI,1926,2019,19,12,70,11,122.3,19.4,5
2019,table2019.csv,90,90,9,0,0,0,0,1000,KALMAEGI,1926,2019,19,18,45,11,122.1,18.4,3
2019,table2019.csv,0,0,0,0,0,0,0,1006,KALMAEGI,1926,2019,20,0,0,11,121.7,17.4,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,KALMAEGI,1926,2019,20,6,0,11,121.0,16.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,KALMAEGI,1926,2019,20,12,0,11,120.0,15.8,2
2019,table2019.csv,0,0,0,0,0,0,0,1008,KALMAEGI,1926,2019,20,18,0,11,119.2,15.1,2
2019,table2019.csv,0,0,0,0,0,0,0,1008,KALMAEGI,1926,2019,21,0,0,11,118.4,14.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1008,KALMAEGI,1926,2019,21,6,0,11,117.3,13.8,2
2019,table2019.csv,0,0,0,0,0,0,0,1010,KALMAEGI,1926,2019,21,12,0,11,116.2,13.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1008,KALMAEGI,1926,2019,21,18,0,11,115.1,12.1,2
2019,table2019.csv,0,0,0,0,0,0,0,1010,KALMAEGI,1926,2019,22,0,0,11,114.0,11.4,2
2019,table2019.csv,0,0,0,0,0,0,0,1008,FUNG-WONG,1927,2019,17,12,0,11,143.6,10.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,FUNG-WONG,1927,2019,17,18,0,11,142.0,11.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1008,FUNG-WONG,1927,2019,18,0,0,11,140.5,11.5,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,FUNG-WONG,1927,2019,18,6,0,11,138.8,12.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1008,FUNG-WONG,1927,2019,18,12,0,11,137.0,12.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,FUNG-WONG,1927,2019,18,18,0,11,134.9,12.4,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,FUNG-WONG,1927,2019,19,0,0,11,132.9,13.1,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,FUNG-WONG,1927,2019,19,6,0,11,131.1,14.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,FUNG-WONG,1927,2019,19,12,0,11,130.0,14.7,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,FUNG-WONG,1927,2019,19,18,0,11,128.8,15.3,2
2019,table2019.csv,120,120,9,0,0,0,0,1000,FUNG-WONG,1927,2019,20,0,35,11,128.2,16.1,3
2019,table2019.csv,120,120,9,0,0,0,0,998,FUNG-WONG,1927,2019,20,6,40,11,127.2,17.6,3
2019,table2019.csv,120,120,9,0,0,0,0,994,FUNG-WONG,1927,2019,20,12,45,11,126.0,19.0,3
2019,table2019.csv,150,150,9,0,0,0,0,992,FUNG-WONG,1927,2019,20,18,50,11,125.4,19.6,4
2019,table2019.csv,150,150,9,60,60,9,0,990,FUNG-WONG,1927,2019,21,0,55,11,125.0,20.2,4
2019,table2019.csv,150,180,1,40,40,9,0,990,FUNG-WONG,1927,2019,21,6,55,11,124.4,20.5,4
2019,table2019.csv,150,180,1,0,0,0,0,994,FUNG-WONG,1927,2019,21,12,50,11,124.3,21.3,4
2019,table2019.csv,150,150,9,0,0,0,0,994,FUNG-WONG,1927,2019,21,18,50,11,124.4,22.2,4
2019,table2019.csv,120,120,9,0,0,0,0,996,FUNG-WONG,1927,2019,22,0,45,11,125.0,22.9,3
2019,table2019.csv,60,60,9,0,0,0,0,1002,FUNG-WONG,1927,2019,22,6,35,11,125.4,23.7,3
2019,table2019.csv,0,0,0,0,0,0,0,1010,FUNG-WONG,1927,2019,22,12,0,11,125.3,24.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1010,FUNG-WONG,1927,2019,22,18,0,11,125.3,25.1,2
2019,table2019.csv,0,0,0,0,0,0,0,1012,FUNG-WONG,1927,2019,23,0,0,11,125.5,25.2,2
2019,table2019.csv,0,0,0,0,0,0,0,1012,FUNG-WONG,1927,2019,23,6,0,11,125.6,25.3,2
2019,table2019.csv,0,0,0,0,0,0,0,1014,FUNG-WONG,1927,2019,23,12,0,11,125.9,26.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1014,FUNG-WONG,1927,2019,23,18,0,11,125.6,28.4,6
2019,table2019.csv,0,0,0,0,0,0,0,1014,FUNG-WONG,1927,2019,24,0,0,11,126.2,30.0,6
2019,table2019.csv,0,0,0,0,0,0,0,1012,FUNG-WONG,1927,2019,24,6,0,11,127.7,30.2,6
2019,table2019.csv,0,0,0,0,0,0,0,1016,FUNG-WONG,1927,2019,24,12,0,11,131.6,31.1,6
2019,table2019.csv,0,0,0,0,0,0,0,1014,FUNG-WONG,1927,2019,24,18,0,11,134.1,31.7,6
2019,table2019.csv,0,0,0,0,0,0,0,1014,FUNG-WONG,1927,2019,25,0,0,11,136.7,32.8,6
2019,table2019.csv,0,0,0,0,0,0,0,1004,KAMMURI,1928,2019,24,12,0,11,159.7,8.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KAMMURI,1928,2019,24,18,0,11,158.6,8.7,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KAMMURI,1928,2019,25,0,0,11,157.0,8.8,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KAMMURI,1928,2019,25,6,0,11,155.2,9.2,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,KAMMURI,1928,2019,25,12,0,11,153.6,9.9,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,KAMMURI,1928,2019,25,18,0,11,151.3,10.2,2
2019,table2019.csv,180,300,8,0,0,0,0,1000,KAMMURI,1928,2019,26,0,35,11,149.2,10.7,3
2019,table2019.csv,180,300,8,0,0,0,0,998,KAMMURI,1928,2019,26,6,40,11,147.4,10.9,3
2019,table2019.csv,180,300,8,0,0,0,0,998,KAMMURI,1928,2019,26,12,40,11,145.3,11.3,3
2019,table2019.csv,180,300,8,0,0,0,0,994,KAMMURI,1928,2019,26,18,45,11,143.4,11.3,3
2019,table2019.csv,180,300,8,0,0,0,0,992,KAMMURI,1928,2019,27,0,50,11,142.1,11.3,4
2019,table2019.csv,180,300,8,0,0,0,0,992,KAMMURI,1928,2019,27,6,50,11,141.0,11.4,4
2019,table2019.csv,180,300,8,40,40,9,0,990,KAMMURI,1928,2019,27,12,55,11,140.0,11.4,4
2019,table2019.csv,150,300,8,40,40,9,0,985,KAMMURI,1928,2019,27,18,60,11,139.2,11.5,4
2019,table2019.csv,150,300,8,40,40,9,0,980,KAMMURI,1928,2019,28,0,65,11,138.8,11.9,5
2019,table2019.csv,150,300,8,50,50,9,0,980,KAMMURI,1928,2019,28,6,65,11,138.7,12.7,5
2019,table2019.csv,150,300,8,50,50,9,0,980,KAMMURI,1928,2019,28,12,65,11,138.7,13.4,5
2019,table2019.csv,270,270,9,50,50,9,0,975,KAMMURI,1928,2019,28,18,70,11,138.6,14.2,5
2019,table2019.csv,270,270,9,60,60,9,0,975,KAMMURI,1928,2019,29,0,70,11,138.0,14.1,5
2019,table2019.csv,210,270,7,60,60,9,0,975,KAMMURI,1928,2019,29,6,70,11,137.3,14.0,5
2019,table2019.csv,210,270,7,60,60,9,0,975,KAMMURI,1928,2019,29,12,70,11,136.7,13.9,5
2019,table2019.csv,180,270,7,60,60,9,0,975,KAMMURI,1928,2019,29,18,70,11,136.1,13.8,5
2019,table2019.csv,180,270,7,60,60,9,0,975,KAMMURI,1928,2019,30,0,70,11,135.5,13.6,5
2019,table2019.csv,150,270,7,60,60,9,0,970,KAMMURI,1928,2019,30,6,75,11,134.6,13.4,5
2019,table2019.csv,150,270,7,60,60,9,0,970,KAMMURI,1928,2019,30,12,75,11,133.3,13.2,5
2019,table2019.csv,150,270,7,60,60,9,0,970,KAMMURI,1928,2019,30,18,75,11,131.8,13.1,5
2019,table2019.csv,150,270,7,60,60,9,0,970,KAMMURI,1928,2019,1,0,75,12,131.0,13.1,5
2019,table2019.csv,150,270,7,60,60,9,0,970,KAMMURI,1928,2019,1,6,75,12,130.2,13.1,5
2019,table2019.csv,150,270,7,60,60,9,0,970,KAMMURI,1928,2019,1,12,75,12,129.2,13.1,5
2019,table2019.csv,150,270,7,60,60,9,0,970,KAMMURI,1928,2019,1,18,75,12,127.6,13.2,5
2019,table2019.csv,150,270,7,70,70,9,0,960,KAMMURI,1928,2019,2,0,80,12,126.6,12.9,5
2019,table2019.csv,180,270,7,80,80,9,0,955,KAMMURI,1928,2019,2,6,85,12,125.6,13.0,5
2019,table2019.csv,180,270,7,80,80,9,0,950,KAMMURI,1928,2019,2,12,90,12,124.7,12.9,5
2019,table2019.csv,150,240,7,80,80,9,0,950,KAMMURI,1928,2019,2,18,90,12,123.5,13.2,5
2019,table2019.csv,150,240,7,70,70,9,0,960,KAMMURI,1928,2019,3,0,80,12,122.2,13.2,5
2019,table2019.csv,150,240,7,60,60,9,0,975,KAMMURI,1928,2019,3,6,70,12,120.8,13.3,5
2019,table2019.csv,150,240,7,50,50,9,0,980,KAMMURI,1928,2019,3,12,65,12,119.7,13.4,5
2019,table2019.csv,120,240,7,40,40,9,0,985,KAMMURI,1928,2019,3,18,60,12,118.6,13.7,4
2019,table2019.csv,120,240,7,0,0,0,0,992,KAMMURI,1928,2019,4,0,50,12,117.6,14.0,4
2019,table2019.csv,120,240,7,0,0,0,0,992,KAMMURI,1928,2019,4,6,50,12,116.8,14.2,4
2019,table2019.csv,120,240,7,0,0,0,0,994,KAMMURI,1928,2019,4,12,45,12,116.1,14.2,3
2019,table2019.csv,90,150,7,0,0,0,0,1000,KAMMURI,1928,2019,4,18,35,12,115.2,14.3,3
2019,table2019.csv,90,150,7,0,0,0,0,1002,KAMMURI,1928,2019,5,0,35,12,114.3,14.3,3
2019,table2019.csv,90,150,7,0,0,0,0,1002,KAMMURI,1928,2019,5,6,35,12,113.7,13.8,3
2019,table2019.csv,90,150,7,0,0,0,0,1004,KAMMURI,1928,2019,5,12,35,12,113.3,13.1,3
2019,table2019.csv,0,0,0,0,0,0,0,1008,KAMMURI,1928,2019,5,18,0,12,112.9,12.4,2
2019,table2019.csv,0,0,0,0,0,0,0,1008,KAMMURI,1928,2019,6,0,0,12,112.9,11.4,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,PHANFONE,1929,2019,19,12,0,12,151.4,4.7,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,PHANFONE,1929,2019,19,18,0,12,150.0,4.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1006,PHANFONE,1929,2019,20,0,0,12,148.8,4.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,PHANFONE,1929,2019,20,6,0,12,147.6,4.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,PHANFONE,1929,2019,20,12,0,12,146.3,4.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,PHANFONE,1929,2019,20,18,0,12,145.1,4.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,PHANFONE,1929,2019,21,0,0,12,143.7,4.8,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,PHANFONE,1929,2019,21,6,0,12,142.5,5.2,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,PHANFONE,1929,2019,21,12,0,12,141.5,5.6,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,PHANFONE,1929,2019,21,18,0,12,140.7,6.0,2
2019,table2019.csv,0,0,0,0,0,0,0,1004,PHANFONE,1929,2019,22,0,0,12,139.7,6.5,2
2019,table2019.csv,0,0,0,0,0,0,0,1002,PHANFONE,1929,2019,22,6,0,12,138.4,7.4,2
2019,table2019.csv,90,120,8,0,0,0,0,1002,PHANFONE,1929,2019,22,12,35,12,136.9,8.7,3
2019,table2019.csv,90,120,8,0,0,0,0,1002,PHANFONE,1929,2019,22,18,35,12,135.0,9.6,3
2019,table2019.csv,90,120,1,0,0,0,0,1000,PHANFONE,1929,2019,23,0,40,12,133.4,10.0,3
2019,table2019.csv,90,120,1,0,0,0,0,998,PHANFONE,1929,2019,23,6,45,12,132.1,10.2,3
2019,table2019.csv,90,120,8,0,0,0,0,996,PHANFONE,1929,2019,23,12,50,12,130.7,10.4,4
2019,table2019.csv,90,120,8,30,30,9,0,992,PHANFONE,1929,2019,23,18,55,12,129.1,10.5,4
2019,table2019.csv,90,120,8,30,30,9,0,985,PHANFONE,1929,2019,24,0,65,12,127.8,10.6,5
2019,table2019.csv,90,120,8,40,40,9,0,980,PHANFONE,1929,2019,24,6,70,12,126.4,10.9,5
2019,table2019.csv,90,120,8,40,40,9,0,975,PHANFONE,1929,2019,24,12,75,12,124.9,11.4,5
2019,table2019.csv,90,120,8,40,40,9,0,970,PHANFONE,1929,2019,24,18,80,12,123.4,11.8,5
2019,table2019.csv,90,120,8,40,40,9,0,975,PHANFONE,1929,2019,25,0,75,12,122.4,11.9,5
2019,table2019.csv,90,120,8,40,40,9,0,980,PHANFONE,1929,2019,25,6,70,12,121.3,12.1,5
2019,table2019.csv,90,120,8,40,40,9,0,985,PHANFONE,1929,2019,25,12,65,12,120.1,12.5,5
2019,table2019.csv,90,120,8,30,30,9,0,992,PHANFONE,1929,2019,25,18,55,12,119.3,12.8,4
2019,table2019.csv,90,120,8,30,30,9,0,985,PHANFONE,1929,2019,26,0,65,12,118.6,13.1,5
2019,table2019.csv,90,120,8,30,30,9,0,975,PHANFONE,1929,2019,26,6,75,12,118.0,13.4,5
2019,table2019.csv,90,120,8,30,30,9,0,985,PHANFONE,1929,2019,26,12,65,12,117.7,13.9,5
2019,table2019.csv,90,90,9,30,30,9,0,990,PHANFONE,1929,2019,26,18,60,12,117.2,14.3,4
2019,table2019.csv,90,90,9,30,30,9,0,992,PHANFONE,1929,2019,27,0,55,12,116.9,14.5,4
2019,table2019.csv,90,90,9,0,0,0,0,996,PHANFONE,1929,2019,27,6,50,12,116.5,14.7,4
2019,table2019.csv,90,90,9,0,0,0,0,998,PHANFONE,1929,2019,27,12,45,12,116.0,14.6,3
2019,table2019.csv,60,90,8,0,0,0,0,1002,PHANFONE,1929,2019,27,18,35,12,115.7,14.5,3
2019,table2019.csv,0,0,0,0,0,0,0,1006,PHANFONE,1929,2019,28,0,0,12,115.2,14.4,2
2019,table2019.csv,0,0,0,0,0,0,0,1008,PHANFONE,1929,2019,28,6,0,12,114.0,14.4,2
2019,table2019.csv,0,0,0,0,0,0,0,1010,PHANFONE,1929,2019,28,12,0,12,113.0,14.4,2
